This is a log file for AL01_192-168-0-1.log.
Generated on 2025-10-12 12:12:08.Sat Feb 18 13:03:48.478 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sun Feb 26 08:50:58.732 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Sun Feb 26 08:52:59.734 2023 MODBUS:Exception response from slave:0xa fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM403 /422
Sun Feb 26 12:01:29.210 2023 psend: OFFLINE ch: COM402 /485T /Term
Sun Feb 26 12:02:29.004 2023 pget :  ONLINE ch: COM402 /485T /Term
Mon Feb 27 12:06:11.448 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Sat Apr  1 15:00:03.420 2023 MODBUS:Exception response from slave:0x14 fnc:0x82 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Sun Jul 23 19:12:26.459 2023 psend: OFFLINE ch: COM402 /485T /Term
Sun Jul 23 19:12:36.078 2023 pget :  ONLINE ch: COM402 /485T /Term
Tue Aug  1 06:20:24.992 2023 pget : OFFLINE ch: COM402 /485T /Term
Tue Aug  1 06:20:25.242 2023 pget :  ONLINE ch: COM402 /485T /Term
Tue Aug  1 10:46:54.209 2023 pget : OFFLINE ch: COM402 /485T /Term
Tue Aug  1 10:46:54.430 2023 pget :  ONLINE ch: COM402 /485T /Term
Wed Aug 30 11:40:48.657 2023 pget : OFFLINE ch: COM402 /485T /Term
Wed Aug 30 11:41:32.793 2023 pget :  ONLINE ch: COM402 /485T /Term
Thu Sep 14 08:19:32.973 2023 pget : OFFLINE ch: COM402 /485T /Term
Thu Sep 14 08:20:10.828 2023 pget :  ONLINE ch: COM402 /485T /Term
Sun Nov  5 18:58:12.078 2023 pget : OFFLINE ch: COM402 /485T /Term
Sun Nov  5 18:59:21.297 2023 pget :  ONLINE ch: COM402 /485T /Term
Mon Nov  6 18:36:33.738 2023 pget : OFFLINE ch: COM402 /485T /Term
Mon Nov  6 20:43:05.338 2023 pget :  ONLINE ch: COM402 /485T /Term
Sun Apr 21 14:17:45.288 2024 pget : OFFLINE ch: COM402 /485T /Term
Sun Apr 21 14:18:32.557 2024 pget :  ONLINE ch: COM402 /485T /Term
Fri Jun  7 14:59:34.779 2024 pget : OFFLINE ch: COM402 /485T /Term
Fri Jun  7 14:59:35.005 2024 pget :  ONLINE ch: COM402 /485T /Term
Tue Jun 11 12:15:24.359 2024 AL01 16788000 :e:li:EMERSON_FWD_init.F 4 44 1
Tue Jun 11 12:15:24.359 2024 AL01 16788000 :e:li:FF_E1_BOU.F 4 44 1
Tue Jun 11 12:15:24.359 2024 AL01 16788000 :e:li:FF_E1_R.F 4 44 1
Tue Jun 11 12:15:24.359 2024 AL01 16788000 :e:li:FF_E1_S.F 4 44 1
Tue Jun 11 12:15:24.359 2024 AL01 16788000 :e:li:FF_E2_BOU.F 4 44 1
Tue Jun 11 12:15:24.359 2024 AL01 16788000 :e:li:FF_E2_R.F 4 44 1
Tue Jun 11 12:15:24.359 2024 AL01 16788000 :e:li:FF_E2_S.F 4 44 1
Tue Jun 11 12:15:24.359 2024 AL01 16788000 :e:li:FF_E3_BOU.F 4 44 1
Tue Jun 11 12:15:24.360 2024 AL01 16788000 :e:li:FF_E3_R.F 4 44 1
Tue Jun 11 12:15:24.360 2024 AL01 16788000 :e:li:FF_E3_S.F 4 44 1
Tue Jun 11 12:15:24.363 2024 AL01 16788000 li:FF_E1_BOU.F 6 56 3 pr:FF_E1_RESET.F:ST
Tue Jun 11 12:15:24.363 2024 AL01 16788000 li:FF_E2_BOU.F 6 56 3 pr:FF_E2_RESET.F:ST
Tue Jun 11 12:15:24.363 2024 AL01 16788000 li:FF_E3_BOU.F 6 56 3 pr:FF_E3_RESET.F:ST
Tue Jun 11 12:15:24.363 2024 Created  AL01_LIS_IO_5, base B4094000, size 192 K
Tue Jun 11 12:15:24.363 2024 ntSetupRB(): irb init 72668 bytes, ch: CPU
Tue Jun 11 12:15:24.364 2024 ntSetupRB(): orb init 72668 bytes, ch: CPU
Tue Jun 11 12:15:24.364 2024 Modbus with FREEL table , ch: COM411 /485T /Term
Tue Jun 11 12:15:24.364 2024 Created  AL01_FREEL_5 , base B3F9F000, size 976 K
Tue Jun 11 12:15:24.364 2024 Local wa address b3f9f000, ch=COM411 /485T /Term
Tue Jun 11 12:15:24.365 2024 xMODBUS options =0x04, ch: COM411 /485T /Term
Tue Jun 11 12:15:24.365 2024 Line mode 0xF selected, ch: COM411 /485T /Term
Tue Jun 11 12:15:24.365 2024 Termination 0x1 selected on ch COM411 /485T /Term,
Tue Jun 11 12:15:24.365 2024 Using internal predefined function 'psleepms'
Tue Jun 11 12:15:24.365 2024 MODBUS_times: bit 26 us, char 260 us, gap 911 us, ch:COM411 /485T /Term
Tue Jun 11 12:15:26.365 2024 Created sensor = LIS:exe8:tmologlvl
Tue Jun 11 12:15:26.365 2024 Created sensor = LIS:exe8:mas:dplc
Tue Jun 11 12:15:32.370 2024 pget : OFFLINE ch: COM411 /485T /Term
Tue Jun 11 12:15:32.558 2024 AL01 16788000  0 0 0
Wed Jun 12 07:36:36.519 2024 AL01 16788048 :e:pr:E1_FF_DMASS.F 4 44 1
Wed Jun 12 07:36:36.519 2024 AL01 16788048 :e:pr:E1_FF_RDENS.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E1_FF_RMASS.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E1_FF_RTEMP.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E1_FF_RVOL.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E1_FF_SDENS.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E1_FF_SMASS.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E1_FF_STEMP.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E1_FF_SVOL.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E1_FF_TMASS.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E2_FF_DMASS.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E2_FF_RDENS.F 4 44 1
Wed Jun 12 07:36:36.520 2024 AL01 16788048 :e:pr:E2_FF_RMASS.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E2_FF_RTEMP.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E2_FF_RVOL.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E2_FF_SDENS.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E2_FF_SMASS.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E2_FF_STEMP.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E2_FF_SVOL.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E2_FF_TMASS.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E3_FF_DMASS.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E3_FF_RDENS.F 4 44 1
Wed Jun 12 07:36:36.521 2024 AL01 16788048 :e:pr:E3_FF_RMASS.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:E3_FF_RTEMP.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:E3_FF_RVOL.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:E3_FF_SDENS.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:E3_FF_SMASS.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:E3_FF_STEMP.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:E3_FF_SVOL.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:E3_FF_TMASS.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:FF_E1_RESET.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:FF_E2_RESET.F 4 44 1
Wed Jun 12 07:36:36.522 2024 AL01 16788048 :e:pr:FF_E3_RESET.F 4 44 1
Wed Jun 12 07:36:38.573 2024 Line mode 0xF selected, ch: COM411 /485T /Term
Wed Jun 12 07:36:38.573 2024 Termination 0x1 selected on ch COM411 /485T /Term,
Wed Jun 12 07:36:38.573 2024 Modbus with FREEL table , ch: COM411 /485T /Term
Wed Jun 12 07:36:38.573 2024 xMODBUS options =0x04, ch: COM411 /485T /Term
Wed Jun 12 07:36:38.573 2024 Line mode 0xF selected, ch: COM411 /485T /Term
Wed Jun 12 07:36:38.574 2024 Termination 0x1 selected on ch COM411 /485T /Term,
Wed Jun 12 07:36:38.574 2024 Using internal predefined function 'psleepms'
Wed Jun 12 07:36:46.577 2024 pget : OFFLINE ch: COM411 /485T /Term
Wed Jun 12 07:36:46.813 2024 AL01 16788048  0 0 0
Wed Jun 12 07:37:12.454 2024 Line mode 0xF selected, ch: COM411 /485T /Term
Wed Jun 12 07:37:12.455 2024 Termination 0x1 selected on ch COM411 /485T /Term,
Wed Jun 12 07:37:12.455 2024 Modbus with FREEL table , ch: COM411 /485T /Term
Wed Jun 12 07:37:12.455 2024 xMODBUS options =0x04, ch: COM411 /485T /Term
Wed Jun 12 07:37:12.455 2024 Line mode 0xF selected, ch: COM411 /485T /Term
Wed Jun 12 07:37:12.455 2024 Termination 0x1 selected on ch COM411 /485T /Term,
Wed Jun 12 07:37:12.455 2024 Using internal predefined function 'psleepms'
Wed Jun 12 07:37:20.458 2024 pget : OFFLINE ch: COM411 /485T /Term
Wed Jun 12 07:37:20.689 2024 AL01 16788056  0 0 0
Wed Jun 12 12:03:08.177 2024 psend:  ONLINE ch: COM411 /485T /Term
Wed Jun 12 12:03:20.294 2024 pget : OFFLINE ch: COM411 /485T /Term
Wed Jun 12 12:04:37.675 2024 psend:  ONLINE ch: COM411 /485T /Term
Thu Jun 27 10:02:27.255 2024 AL01 16788752  0 0 0
Thu Jun 27 10:02:58.446 2024 AL01 16788760  0 0 0
Thu Jun 27 10:03:28.359 2024 AL01 16788768  0 0 0
Thu Jun 27 10:04:59.353 2024 AL01 16788784  0 0 0
Thu Jun 27 10:05:27.942 2024 AL01 16788792  0 0 0
Thu Jun 27 10:06:05.647 2024 AL01 16788800  0 0 0
Thu Jun 27 10:07:18.439 2024 AL01 16788816  0 0 0
Thu Jun 27 10:07:54.840 2024 AL01 16788824  0 0 0
Thu Jun 27 10:08:41.647 2024 AL01 16788832  0 0 0
Thu Jun 27 10:10:50.334 2024 AL01 16788840  0 0 0
Thu Jun 27 10:13:09.423 2024 AL01 16788850  0 0 0
Sun Jun 30 09:23:19.152 2024 pget : OFFLINE ch: COM402 /485T /Term
Sun Jun 30 09:23:22.518 2024 pget :  ONLINE ch: COM402 /485T /Term
Sat Jul 27 04:09:16.218 2024 psend: OFFLINE ch: COM411 /485T /Term
Sat Jul 27 04:09:25.910 2024 psend:  ONLINE ch: COM411 /485T /Term
Wed Nov 27 19:48:08.844 2024 pget : OFFLINE ch: COM402 /485T /Term
Wed Nov 27 19:48:52.967 2024 pget :  ONLINE ch: COM402 /485T /Term
Mon Mar 17 18:48:55.853 2025 psend: OFFLINE ch: COM402 /485T /Term
Mon Mar 17 21:28:35.273 2025 pget :  ONLINE ch: COM402 /485T /Term
Tue Mar 18 18:56:22.255 2025 psend: OFFLINE ch: COM402 /485T /Term
Tue Mar 18 19:48:00.413 2025 pget :  ONLINE ch: COM402 /485T /Term
Fri May  2 03:42:02.304 2025 pget : OFFLINE ch: COM402 /485T /Term
Fri May  2 03:42:02.535 2025 pget :  ONLINE ch: COM402 /485T /Term
Sat May  3 20:29:29.713 2025 pget : OFFLINE ch: COM402 /485T /Term
Sat May  3 20:29:29.942 2025 pget :  ONLINE ch: COM402 /485T /Term
Sun May 25 05:24:34.303 2025 pget : OFFLINE ch: COM402 /485T /Term
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS50
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS51
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS82
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS71
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS70
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS52
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS53
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS98
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS99
Wed Jun 18 09:03:38.191 2025 AL01 16789204 li:BWTS_outputs.F 6 63 3 li:BWTS_EXTBYPAS
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS01.F 6 63 3 li:BWTS01
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS02.F 6 63 3 li:BWTS02
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS03.F 6 63 3 li:BWTS03
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS04.F 6 63 3 li:BWTS04
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS05.F 6 63 3 li:BWTS05
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS06.F 6 63 3 li:BWTS06
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS07.F 6 63 3 li:BWTS07
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS08.F 6 63 3 li:BWTS08
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS09.F 6 63 3 li:BWTS09
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS10.2.F 6 63 3 li:BWTS10.2
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS10.F 6 63 3 li:BWTS10
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS11.F 6 63 3 li:BWTS11
Wed Jun 18 09:03:38.192 2025 AL01 16789204 pr:BWTS12.F 6 63 3 li:BWTS12
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS13.F 6 63 3 li:BWTS13
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS14.F 6 63 3 li:BWTS14
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS15.F 6 63 3 li:BWTS15
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS16.F 6 63 3 li:BWTS16
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS17.F 6 63 3 li:BWTS17
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS18.F 6 63 3 li:BWTS18
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS19.F 6 63 3 li:BWTS19
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS20.F 6 63 3 li:BWTS20
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS21.F 6 63 3 li:BWTS21
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS22.F 6 63 3 li:BWTS22
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS23.F 6 63 3 li:BWTS23
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS24.F 6 63 3 li:BWTS24
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS25.F 6 63 3 li:BWTS25
Wed Jun 18 09:03:38.193 2025 AL01 16789204 pr:BWTS26.F 6 63 3 li:BWTS26
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS27.F 6 63 3 li:BWTS27
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS28.F 6 63 3 li:BWTS28
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS29.F 6 63 3 li:BWTS29
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS30.F 6 63 3 li:BWTS30
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS31.F 6 63 3 li:BWTS31
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS32.F 6 63 3 li:BWTS32
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS33.F 6 63 3 li:BWTS33
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS34.F 6 63 3 li:BWTS34
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS35.F 6 63 3 li:BWTS35
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS36.F 6 63 3 li:BWTS36
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS37.F 6 63 3 li:BWTS37
Wed Jun 18 09:03:38.194 2025 AL01 16789204 pr:BWTS38.F 6 63 3 li:BWTS38
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS39.F 6 63 3 li:BWTS39
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS60.F 6 63 3 li:BWTS60
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS61.F 6 63 3 li:BWTS61
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS62.F 6 63 3 li:BWTS62
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS63.F 6 63 3 li:BWTS63
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS67.F 6 63 3 li:BWTS67
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS68.F 6 63 3 li:BWTS68
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS69.F 6 63 3 li:BWTS69
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS40.F 6 63 3 li:BWTS40
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS41.F 6 63 3 li:BWTS41
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS42.F 6 63 3 li:BWTS42
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS43.F 6 63 3 li:BWTS43
Wed Jun 18 09:03:38.195 2025 AL01 16789204 pr:BWTS44.F 6 63 3 li:BWTS44
Wed Jun 18 09:03:38.196 2025 AL01 16789204 pr:BWTS45.F 6 63 3 li:BWTS45
Wed Jun 18 09:03:38.196 2025 AL01 16789204 pr:BWTS66.F 6 63 3 li:BWTS66
Wed Jun 18 09:03:38.718 2025 AL01 16789204  0 0 0
Wed Jun 18 09:06:37.313 2025 AL01 16789206 pr:BWTS50.F 6 63 3 pr:BWTS16
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS50.F 6 63 3 pr:BWTS19
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS51.F 6 63 3 pr:BWTS16
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS51.F 6 63 3 pr:BWTS19
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS53.F 6 63 3 pr:BWTS16
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS53.F 6 63 3 pr:BWTS17
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS70.F 6 63 3 pr:BWTS16
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS70.F 6 63 3 pr:BWTS19
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS82.F 6 63 3 pr:BWTS16
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS82.F 6 63 3 pr:BWTS19
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:BWTS16
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7314V045:son
Wed Jun 18 09:06:37.314 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V011:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7314V051:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V012:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7314V046:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V009:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V010:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V008:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V005:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V004:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V003:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7314V066:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7314V062:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V006:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7324V007:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_EXTBYPAS.F 6 63 3 pr:7314V058:son
Wed Jun 18 09:06:37.315 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS15
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS16
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS20
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS67
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS68
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS19
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS17
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS18
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS50.F:blk
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:BWTS_MODE.F 6 63 3 pr:BWTS51.F:blk
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:7324V051.F 6 63 3 pr:BWTS02
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:7324V051.F 6 63 3 pr:BWTS01
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:7324V052.F 6 63 3 pr:BWTS04
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:7324V052.F 6 63 3 pr:BWTS03
Wed Jun 18 09:06:37.316 2025 AL01 16789206 pr:7324V053.F 6 63 3 pr:BWTS06
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V053.F 6 63 3 pr:BWTS05
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V053.F 6 63 3 pr:BWTS26
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V053.F 6 63 3 pr:BWTS25
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V054.F 6 63 3 pr:BWTS08
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V054.F 6 63 3 pr:BWTS07
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V055.F 6 63 3 pr:BWTS10
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V055.F 6 63 3 pr:BWTS09
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V055.F 6 63 3 pr:BWTS28
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V055.F 6 63 3 pr:BWTS27
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V056.F 6 63 3 pr:BWTS12
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V056.F 6 63 3 pr:BWTS11
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V057.F 6 63 3 pr:BWTS14
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V057.F 6 63 3 pr:BWTS13
Wed Jun 18 09:06:37.317 2025 AL01 16789206 pr:7324V057.F 6 63 3 pr:BWTS30
Wed Jun 18 09:06:37.318 2025 AL01 16789206 pr:7324V057.F 6 63 3 pr:BWTS29
Wed Jun 18 09:06:38.424 2025 AL01 16789206  0 0 0
Wed Jun 18 09:08:48.089 2025 AL01 16789214 pr:BWTS50.F 6 63 3 pr:BWTS52
Wed Jun 18 09:08:48.089 2025 AL01 16789214 pr:BWTS50.F 6 63 3 pr:7314V055:son
Wed Jun 18 09:08:48.089 2025 AL01 16789214 pr:BWTS50.F 6 63 3 pr:7324V006:soff
Wed Jun 18 09:08:48.089 2025 AL01 16789214 pr:BWTS50.F 6 63 3 pr:7324V007:soff
Wed Jun 18 09:08:48.089 2025 AL01 16789214 pr:BWTS50.F 6 63 3 pr:7314V066:soff
Wed Jun 18 09:08:48.089 2025 AL01 16789214 pr:BWTS51.F 6 63 3 pr:BWTS52
Wed Jun 18 09:08:48.089 2025 AL01 16789214 pr:BWTS51.F 6 63 3 pr:7314V055:son
Wed Jun 18 09:08:48.090 2025 AL01 16789214 pr:BWTS51.F 6 63 3 pr:7324V006:soff
Wed Jun 18 09:08:48.090 2025 AL01 16789214 pr:BWTS51.F 6 63 3 pr:7324V007:soff
Wed Jun 18 09:08:48.090 2025 AL01 16789214 pr:BWTS51.F 6 63 3 pr:7314V066:soff
Wed Jun 18 09:08:48.090 2025 AL01 16789214 pr:BWTS70.F 6 63 3 pr:BWTS52
Wed Jun 18 09:08:48.090 2025 AL01 16789214 pr:BWTS70.F 6 63 3 pr:7314V055:son
Wed Jun 18 09:08:48.090 2025 AL01 16789214 pr:BWTS70.F 6 63 3 pr:7324V006:soff
Wed Jun 18 09:08:48.090 2025 AL01 16789214 pr:BWTS70.F 6 63 3 pr:7324V007:soff
Wed Jun 18 09:08:48.090 2025 AL01 16789214 pr:BWTS70.F 6 63 3 pr:7314V066:soff
Wed Jun 18 09:08:48.090 2025 AL01 16789214 pr:BWTS82.F 6 63 3 pr:BWTS52
